timestamp,gyroscope.x,gyroscope.y,gyroscope.z,acceleration.x,acceleration.y,acceleration.z,gyroscope_filtered.x,gyroscope_filtered.y,gyroscope_filtered.z,acceleration_filtered.x,acceleration_filtered.y,acceleration_filtered.z
0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0,0.0,0.0,-9.81
10000000,0.030060377188441356,0.08261383140749323,0.36296081408008213,-0.008900127982988615,-0.013580666184771427,-9.86174578494105,0.01350877249333065,-0.02090919462803193,0.11078810544831531,0.02545529181001812,-0.007084328118068652,-9.837157811518052
20000000,-0.044877005887614056,0.00307240651975918,0.7894820747263345,0.0020145275897281503,-0.20234716242099085,-9.955199176169907,-0.005563467264056169,-0.012519353754574596,0.46179119802384194,0.003941157292199941,-0.061285569928640586,-9.903690515879642
30000000,-0.024420389702761218,-0.3317015526039879,1.3274359127474595,0.04339222862144365,0.0643330226434427,-10.020093156106752,-0.014297322287015605,-0.1435164607648431,0.9300259013642707,0.026210695765130725,-0.0416265867055108,-9.961511438345251
40000000,0.02727943657484204,-0.6307633610786597,1.756301342354649,-0.11312662702366567,0.02815113656027698,-10.106981863815603,0.0010518080301929345,-0.37216850629289755,1.4173929329532022,-0.005597724370145392,-0.002002464899573262,-10.030564758330698
50000000,-0.0529678473487774,-0.77228741074345,2.2166445683268106,0.01611595775858062,-0.03853641375468558,-10.290596241074768,-0.0362276641959229,-0.598247213224429,1.8808160445310385,-0.07785469684330283,0.033257219288533285,-10.153592223616407
60000000,0.012938094054679425,-0.8342632081783703,2.720538476678072,-0.01904935439986166,-0.014623445568481793,-10.133188667082965,-0.017554324773279503,-0.7534159940220425,2.3454911240268834,-0.043333829271879835,-0.002900431643301251,-10.208713898192837
70000000,-0.13312820183959642,-1.1204129054042151,2.998002285151538,-0.060644127915982345,-0.11969109798731685,-10.21407025271681,-0.04009077695372914,-0.9326017617768433,2.757336941382506,-0.017656895790103367,-0.054436931911218,-10.16811070175202
80000000,0.04707324718846129,-1.2434985021076685,3.3326571586199965,0.09917143661714024,-0.00634202492137869,-10.202539960219177,-0.013111189950532088,-1.1023140925333648,3.11580678113564,-0.005704442073554847,-0.034097730620432594,-10.182530443912839
90000000,0.04034611602367871,-1.25349275550272,3.7180122037802463,-0.10065065333502415,0.07399124627293324,-10.16624329931848,0.04296813594094471,-1.2276304065822499,3.4638677945968,-0.00636818601554877,0.0022173611598573645,-10.135601054604304
99999999,0.1678447915626764,-1.4391725769407802,3.991983883741136,-0.011193266865686561,0.05717703556798976,-10.109843069135492,0.09281009951820396,-1.3406145856688712,3.7762487158878155,-0.016695517378254095,0.028529687262452655,-10.1539815887017
109999999,0.2220338618923385,-1.52586626702305,4.128467650593359,-0.13491241453699662,-0.16305625535382354,-10.228986694166604,0.15202026103447625,-1.4443855085963608,4.031327975962888,-0.05873411968939719,-0.04109964932344441,-10.185563683063506
119999999,0.188855640467242,-1.549983952114497,4.5241242679978715,0.014715552438580613,0.04993816180119963,-10.082635790496193,0.17957291273666068,-1.4979183184343527,4.314467370172219,-0.024888315448850992,-0.009495082382564142,-10.144266687978869
129999999,0.2712870910801383,-1.6121008648293147,4.6011592258752625,-0.013095729548854742,-0.0012868742361939328,-10.093433864883831,0.25395588949826553,-1.5917592025359983,4.547797043570079,-0.009053205362737524,-0.001935056123737148,-10.102337502805778
140000000,0.37662858257135823,-1.6822995410514847,4.81838986034881,0.09722051593192188,0.0723320791228842,-10.13038715826497,0.32714225584902923,-1.6215291889053383,4.7256535308241325,0.02184125169442982,-0.004155904839690996,-10.108024445467004
150000000,0.4331730941777424,-1.7562498040348178,5.028245548375047,-0.006852090505156026,-0.04085491933556287,-10.2511741384267,0.404622888781345,-1.7135000487554768,4.881217018110725,0.015091362483763198,-0.015920698916547467,-10.156969579810049
160000000,0.6050646243463782,-1.7329319651522095,5.207301144614844,-0.021844349342015342,-0.012344877192882478,-10.096930544132238,0.5207943475556327,-1.7701858165907733,5.068114599744197,0.030353525577201734,-0.005368395994608597,-10.139249492050252
170000000,0.7868127376913862,-1.8242565070732473,5.3745552735697695,-0.00916665543552227,-0.055303373000579505,-10.198025554769522,0.6465113009886502,-1.779682094382616,5.228354070827303,-0.003944461413715634,-0.027843600935949033,-10.105606822348857
180000000,0.6473533880790977,-1.7877164237856447,5.459217146592503,0.06572419539066944,-0.0011172731853279303,-9.979131669844218,0.7343029755752517,-1.7979013172883138,5.369900975502785,-0.0025959811286789623,-0.03932629074415632,-10.056176058071031
190000000,0.8934191560252395,-1.7883817114824279,5.4933232180169185,0.06368763473416833,-0.1087692155741981,-10.154821615584156,0.8210894382448679,-1.8199556201292761,5.459526833512709,0.05472514376178382,-0.023993986815069014,-10.112753690638327
200000000,0.9398442220691178,-1.7045122039451401,5.602520725953335,0.05934401164438189,-0.04203281224950961,-10.245562246531458,0.9059028455082982,-1.7520035404353091,5.561715274026814,0.02613465794785433,-0.033870394111855565,-10.151288809194885
210000000,1.111003043860012,-1.7415334150308095,5.762200125692271,0.002113911077494108,0.10217565046216318,-10.185435810022607,1.0104785898801256,-1.7504627839332294,5.662488113387656,0.02114483832808012,0.037032677758294365,-10.16185636817735
220000000,1.233033841683487,-1.6837090734115638,5.8196648195798595,0.07111461535461241,-0.051100484321644504,-9.97756552755662,1.1267556432339207,-1.7235561122160798,5.7542193773207915,0.03128923359582368,0.039268714139614885,-10.078764810807751
230000000,1.2902354561207883,-1.5666080569241736,5.77770504519426,-0.03523959648154956,-0.08887095872033017,-10.000548321933929,1.2580652781580104,-1.6337292326975004,5.790297761652735,0.010089586607668158,-0.012226921059104001,-10.051623741380102
240000000,1.395982654906505,-1.4649075223997001,5.708494384024495,0.02331185615348668,-0.08462912599037352,-9.96822768568453,1.3416365522640918,-1.5359281412782464,5.747676292996692,-0.011293501271893968,-0.036775707191147346,-10.00128200370722
250000000,1.5046460497589953,-1.3340123505344903,5.623314345226153,0.0456057099750085,-0.0016095532159392124,-10.08656726130122,1.4451320523920541,-1.4327982824256735,5.664632605145551,-0.003551185989316325,-0.029981876423831908,-10.050847938080548
260000000,1.6227527727729527,-1.2646626518253556,5.43325410467706,0.08397720228155721,0.0699300157251441,-10.067348964605655,1.5777231136363739,-1.3343618695704564,5.550950027287287,0.008189667448908347,-0.014709163297716014,-10.087093456841767
270000000,1.7520987359151716,-1.10572500095999,5.431136344654299,0.02227737961064986,0.08190705992301182,-10.086911919162826,1.6760619283245255,-1.2451868006069289,5.45575217716112,0.006705670823074042,0.019096174089105945,-10.080853427703335
280000000,1.7810321880633564,-0.9884724775780869,5.167355360361488,-0.006436737283461592,0.043955249809098,-9.994983817251079,1.7323335027928648,-1.126014979686159,5.2820335197861485,0.018803591590923135,0.013235731370349856,-10.01454359423036
290000000,1.8801484546489484,-0.8977533016862955,5.0107572986452436,-0.14191564935291973,-0.140502619069528,-10.034235671732826,1.7901930203414773,-0.9927733763929774,5.130390682961702,-0.049304845457901834,-0.03328273570118045,-10.049551984932158
300000000,1.8571624999245002,-0.8980663561019051,4.745904768456545,0.0375821568874061,0.061709173212023224,-10.031293773457566,1.8534550647169397,-0.9494648858369606,4.940146531589915,-0.05003963096676661,-0.01626483917715369,-10.084381059994774
310000000,2.0356462666202924,-0.6043904571172569,4.518435268209124,-0.1539586646919436,0.0199727582301171,-10.072218424517771,1.9184022688752265,-0.7641771872279579,4.73742234531911,-0.05896590649481996,0.035800527748298255,-10.047843529936669
320000000,2.0815520062385358,-0.5703392653975028,4.289685315332151,0.01936101977324478,0.0029580946801280802,-10.064953196535107,1.9951061343216954,-0.6520105106615234,4.477063556583802,-0.017371932619270385,0.0015656143913412683,-10.06062030529551
330000000,2.0044171876992056,-0.48949594919498773,3.975347918320731,-0.02136860744306364,0.019421919934260602,-10.09888034502612,2.008153862839844,-0.5467861534192505,4.200426256846857,0.004806376178083268,0.00917852653076253,-10.12744574496824
340000000,2.0363252417863174,-0.4358692990268309,3.9076046260699906,-0.12095402481439789,-0.06036839259296749,-10.107689976697591,1.9801204399368066,-0.4636081747711842,3.99295854510673,-0.06793198957905126,-0.030660947071538495,-10.127611809233073
350000000,1.9093844574474717,-0.2699095970198956,3.4993886309656346,-0.007754846056951729,-0.019648078550611348,-10.203550875544819,1.9308398354435592,-0.3915531030648851,3.7387119111177256,-0.04777562715287411,-0.0564449775468094,-10.137948251561284
360000000,1.954786119141803,-0.15123285399418585,3.3455703687507086,-0.04974344819087241,0.055134498434354265,-10.167816285206126,1.9397223571100537,-0.2861391821693267,3.465347050434308,-0.04836072072149938,-0.0009558405684505951,-10.192758662225339
370000000,1.8064109762967269,-0.03631017903908207,3.0003845385512715,0.03975133322520299,0.010388506967075085,-10.112741981813947,1.8822478527799462,-0.1700471011087783,3.2057079190214313,-0.017628479056771347,0.05562387833626134,-10.198140205472567
380000000,1.8180600030704421,-0.02335662774780158,2.742936493351549,0.10662730781461097,0.006671121193217215,-10.074239096039665,1.879090878884826,-0.09018268833266051,2.9324840959433325,-0.013017158478086415,-0.002090016665686683,-10.156063580951695
390000000,1.8768478689318364,0.03920791982308786,2.353550992353332,0.04864918868358695,0.08973136397509275,-10.182978240008824,1.8546400666982152,-0.032778942921190296,2.6224349114876895,0.02067149600565319,0.010823674325299062,-10.167849943162835
400000000,1.8007934169363427,0.07028351902327683,2.16490055339212,-0.01349439891172953,0.008447091778634744,-10.126522701683935,1.824374903112635,0.040703498689553315,2.355949210284693,-0.002807088160134262,0.016380247578108145,-10.160502750016633
410000000,1.707867463706468,0.039549321935212906,1.9535510966921867,-0.09972510654893363,0.15893850158284412,-10.212310576550482,1.7821480824467244,0.11497410632278329,2.1064717922087954,-0.04732550616044823,0.06375277123186505,-10.155706392415674
420000000,1.682572574989682,0.27150403926274425,1.715103584473963,-0.04059519329762381,-0.08499786454281703,-10.127064451429117,1.728725052149922,0.2074820953665461,1.8564056517016971,-0.056651172415876826,-0.03177064112782679,-10.165896817831841
430000000,1.5847924261523754,0.26108770359616457,1.4688599136651102,0.023874204797376147,0.04051067830377086,-10.226151727219941,1.6706444121389328,0.23565632990785992,1.6438653177356009,-0.04927493355336314,-0.0006596378859244217,-10.213285103135487
440000000,1.4475748637452528,0.2494565280137714,1.1817802878007624,0.08296557828437788,0.02664357366212035,-10.283325619263474,1.5867165543445518,0.2460313911759208,1.377202604082043,0.003687405866505601,0.0258565126288675,-10.28396250233211
450000000,1.4108284769714827,0.4056541674940821,0.7767103616377635,0.028798471443304538,0.019672272959082537,-10.109827183592584,1.4895439517535451,0.30012521458296015,1.0522583976935902,0.02079693425601965,0.036620034707616406,-10.23947786254641
460000000,1.3859320479841433,0.35939815343085635,0.6630953724579344,0.011202113196579787,0.04342400072060059,-10.173127391274505,1.4137331776691102,0.34320897638951287,0.8360141877632842,-0.018364917071710514,0.040962880314174374,-10.19316078184027
470000000,1.2954171781737926,0.27672886593397866,0.5052396983024302,-0.09424417629022716,0.15214794764833617,-10.153610422914975,1.3488376575167362,0.30931399010648253,0.666268349040123,-0.07771181951363165,0.08088841287521345,-10.210016343714322
480000000,1.2310257099603061,0.1008749617302925,0.3078001383264178,-0.047431636116117726,0.03519808135183493,-10.271660118407008,1.2670784481188506,0.26582592916791814,0.4786973295785887,-0.10063692432675125,0.09097113991617675,-10.210787012503463
490000000,1.0755430404959638,0.2565789289942218,0.0888311364537445,-0.11512458938101297,0.014294522172123403,-10.306348616110313,1.1643185943912666,0.25977077426140877,0.29773781439332875,-0.07888830172980196,0.04560734950805534,-10.246179454702954
500000000,0.9463841964170735,0.2303368556499903,-0.06291524208188921,0.01912230235968703,-0.042863022783348824,-10.419893637065783,1.068991429295369,0.26732931627208717,0.11107387104277858,-0.047033436122434914,0.00750135322822882,-10.288871303973202
510000000,0.8473712652802706,0.31814549482992904,-0.11254576056184193,-0.1027145733024024,0.11507301387090207,-10.177504031766835,0.9163188911886888,0.2524536898359013,-0.045028728252411235,-0.06379704519874446,0.05238486295317644,-10.235653884988587
520000000,0.8022209106936314,0.28037419830559485,-0.25566876014784845,-0.06308278417251925,0.13414364565868875,-10.245031958469076,0.823810167556388,0.2697054603887934,-0.17823045525145714,-0.06100772518921534,0.12523900443895014,-10.184066911133105
530000000,0.6754541285696448,0.2617586482220899,-0.4731706987977535,-0.07272609746520489,-0.013402785912962387,-10.158001862163971,0.7515217161573664,0.2727960146132492,-0.3422183841664147,-0.03874683163812777,0.08812924614313492,-10.1912456789908
540000000,0.5403288960339216,0.20143292868672194,-0.5779134032647177,-0.09579494746998844,0.06221143556993627,-10.245129408532849,0.636423139304906,0.21343342780626623,-0.4768191193455945,-0.05106653415788495,0.09608005389697351,-10.281015311615986
550000000,0.4725228844086856,0.20255871095244055,-0.7249059306823902,-0.2067116762499207,-0.0860183471907192,-10.21406228932124,0.5031988302040342,0.16348826289745783,-0.6294793663524826,-0.13922109650595083,0.08968510715959721,-10.262875810300851
560000000,0.3996988245796283,0.10766199890257225,-0.7343772601060008,-0.09971590228742869,0.13020453714429678,-10.260267201234697,0.4582515288247422,0.13846639035337976,-0.7181461274660536,-0.13854666838452115,0.08983589503641104,-10.221934302670242
570000000,0.26528588510496326,0.13649594875025,-0.9477736993334869,-0.17780818258548084,-0.007805000240010466,-10.20197855752151,0.35684702191298984,0.14742874006422801,-0.8168127899781701,-0.12085260088882838,0.0493087581969978,-10.242180021302996
580000000,0.1418832053831872,0.038314860250977856,-1.080999654187453,-0.20484446804992357,0.07122251247243407,-10.298636211806777,0.2698095299997564,0.08917939393131698,-0.9386809147156538,-0.12340482324041857,0.03634428690405783,-10.282363155464518
590000000,0.07202348944510302,0.02221966365281228,-0.9758955432373503,-0.052947197512757546,0.02291947663742332,-10.316674724672104,0.11316194811317998,0.07365859284537589,-0.9936140516744711,-0.15531103764025278,0.02214398002644401,-10.276234656254033
600000000,-0.045853438634569706,-0.06829731251917491,-1.1003239123327362,-0.21384470170577574,-0.05940726748498108,-10.288281409255752,0.004157450681546611,0.006332207892351924,-1.01493913494804,-0.14536795896928936,-0.018220700257938018,-10.270565511685383
610000000,-0.17960709491259214,-0.014316892310034197,-1.1353317171931572,-0.09309160934075285,0.027053597902312085,-10.244753235541394,-0.10675767606288361,0.019002774309595478,-1.065114109918472,-0.14343579535556517,-0.034675358695652275,-10.214485789018061
620000000,-0.369299098854716,-0.1151396067468809,-1.1384001957262853,-0.055201823665166475,0.1469872466906162,-10.252194218860778,-0.26602531025967036,-0.03183093190929223,-1.0805167160974727,-0.10863483674605738,0.021187541713697324,-10.21809866829625
630000000,-0.42825846024854297,-0.08921118933813602,-1.1491080274699592,-0.19070990636578658,-0.08899872882117169,-10.272732790278688,-0.3534892613056587,-0.06956768806268937,-1.0952100407408973,-0.11738224531872773,-0.0008018609146455899,-10.246918007576667
640000000,-0.40897413272218797,-0.05091877799832614,-1.0339633582591303,-0.18787024242656636,0.056441633762763066,-10.314797905506119,-0.38240905494684696,-0.07365260632197142,-1.1040927494458663,-0.1484008815341279,-0.001910643358243964,-10.297633367881236
650000000,-0.593013324861269,-0.025564941192960194,-1.065791626505399,-0.3432757177691358,-0.10900288292037186,-10.306385109593526,-0.464942100810555,-0.04478547544805638,-1.0678461337571674,-0.2209370956294447,-0.03822723704797918,-10.318600080148222
660000000,-0.5673722219477316,0.023226734040323715,-1.0718057686344675,-0.16589232742620652,0.027067268067771454,-10.25875190359671,-0.542814577055992,-0.001554054328498193,-1.0686005884406269,-0.17641608322339375,-0.038507284650042106,-10.277571541432659
670000000,-0.7112058144795634,0.03456888505619165,-1.052074348560013,-0.21120378599886294,-0.013684230114395252,-10.257599273697585,-0.6499299969960319,0.011604425831905553,-1.031648120319414,-0.17557291786806262,0.010770921551158668,-10.248913859150386
680000000,-0.7565981803244752,-0.09771846068466614,-1.0669796852349291,-0.09228171376969917,0.08257821926475786,-10.34856827211521,-0.7129711773060304,-0.04322283397674488,-1.0475731661060375,-0.16198303616177245,0.07283716078664786,-10.254365934889956
690000000,-0.885859839171196,-0.05446479944897162,-0.9629542776938571,-0.2352245049524141,0.011738418375360476,-10.30633472405403,-0.7980647579640832,-0.07530765515769328,-0.997317739811816,-0.16376367919795776,0.027182225275761446,-10.269924995027427
700000000,-0.9421817788730804,0.01471327811639278,-0.8616829590970051,-0.23339296033409954,-0.0831559679003641,-10.273103577080127,-0.8804081041090598,-0.022816915747879765,-0.9100870754543493,-0.19427451697021444,-0.025313034256028953,-10.29123914872026
710000000,-0.9108433761663681,-0.028146989173139788,-0.9100187836797315,-0.3285629937943699,0.04127668205993786,-10.231985617949338,-0.8803946147065846,-0.015431027739336717,-0.8902974564067732,-0.2373993443858144,0.006671818323376445,-10.242566587285662
720000000,-0.9264757072234918,-0.020928069657756045,-0.7415928527032061,-0.2266466237786704,0.039682068876721655,-10.19341527407671,-0.9080533738880253,-0.047584327646348124,-0.8730212728290163,-0.22702480024155752,0.04143723378965583,-10.223353213841616
730000000,-1.0258588645357216,-0.0235203038598371,-0.848258569813157,-0.22613977139866526,-0.12591511703980526,-10.254462211100735,-0.9824542493166415,-0.023265562419543192,-0.8161169337319659,-0.21885989740016687,-0.033227144464053046,-10.25433730637865
740000000,-1.114747054702981,-0.06993793497013052,-0.783637617316673,-0.34141821790611143,-0.15912274942369972,-10.346634359372342,-1.051032808402787,-0.07839966821086167,-0.7987819596435906,-0.3186479020671617,-0.051190620153367485,-10.289320068928255
750000000,-1.0268002311709084,-0.023564183831714172,-0.7500971804780279,-0.22631316061148227,0.02253226355698485,-10.202778305867215,-1.0839240217269859,-0.07875030779151554,-0.7745144788929352,-0.29423314930497485,0.002547247948281605,-10.263228975344887
760000000,-1.0878478762572916,-0.10224279194240429,-0.4827113996453994,-0.23285980846163382,-0.005795843778676708,-10.239688481801464,-1.1140176791701817,-0.0880423880007393,-0.6515600153549735,-0.25259470551842717,0.0001222093550400441,-10.20351902150185
770000000,-1.1632226598248279,-0.008837806563593661,-0.6064511214884906,-0.3556651985787493,-0.05618585681792988,-10.203501980944912,-1.1348873421730235,-0.08364891155317075,-0.5460982099792264,-0.31546464862799395,-0.012566549768794955,-10.213860828333656
780000000,-1.1607732433916813,-0.2390341230430294,-0.4470476495740642,-0.2880157842920515,-0.18641088778422926,-10.243339479752196,-1.1411991012507068,-0.0895129366494849,-0.4689661701000319,-0.32654808321368806,-0.06631859587754346,-10.247103374275477
790000000,-1.1077833769433307,-0.06288912131334218,-0.4320352316950861,-0.3562718303906947,-0.09789082047266356,-10.284349956520376,-1.1526964708893235,-0.08666586229461085,-0.4634623578885567,-0.2979587330855177,-0.07500040088926173,-10.273839815904608
800000000,-1.2635766684421086,0.03649981863503487,-0.38572813694780017,-0.3504232989107158,-0.097561735681549,-10.232042579752513,-1.1717049482007609,-0.042948766971632954,-0.4411992353640708,-0.3085634752370777,-0.07074312271402271,-10.309498096863573
810000000,-1.1099179410784539,-0.010834059933601668,-0.18026778827518353,-0.4161895235836225,-0.021408643039269815,-10.138717904100334,-1.149234214317953,0.0053710080714241175,-0.339928288050644,-0.37133871740226976,-0.02200358690997296,-10.22012009106836
820000000,-1.1838235374621255,-0.045228004488992696,-0.1492606545560502,-0.36483537386718196,-0.038048625668217324,-10.241445206203549,-1.1243463622876997,-0.03704385996184915,-0.2330675079757143,-0.3566068314972614,-0.019297436376071495,-10.241727150887204
830000000,-1.0956990476217032,-0.06863013218328394,-0.23353944032815363,-0.3195601437846782,0.07884418748549042,-10.294641319399023,-1.1175301667168158,-0.04093258720370905,-0.2354125178370985,-0.3147924458125762,0.013669807723780814,-10.288963769490017
840000000,-1.152487336859311,-0.03740625387483319,-0.10549983547043232,-0.3273934113551648,-0.05562902180977379,-10.416203830246149,-1.1217108617526148,-0.01361334167345876,-0.18512285884778196,-0.36580573601508515,-0.033787587950884726,-10.310726585503339
850000000,-1.0697720639326913,-0.15790366800709513,-0.08600382569913868,-0.4180778480588595,-0.16352292021536446,-10.330294508873322,-1.1135181881005012,-0.05659112976379996,-0.15032843890810005,-0.32604077151767763,-0.09839890741245008,-10.310270130010942
860000000,-1.044013442011003,0.04313021228014825,-0.03687607840113717,-0.49683647883626364,-0.1317456732396134,-10.31032795179601,-1.0720562014042756,-0.040144416938949365,-0.08169378244097847,-0.3961658274064226,-0.10681726380018805,-10.299194527404916
870000000,-1.0333705432116373,0.02109004966153244,-0.05954079531046004,-0.5604439001555844,-0.030877198894334372,-10.24241180114177,-1.0416437617269632,-0.023513506986847028,-0.027847375428320734,-0.4533440275132714,-0.1086034206448293,-10.293418035997291
880000000,-1.0463929335414808,0.0068953139586592875,0.017881892430449933,-0.41973816333419856,-0.041961313938448985,-10.404056201442254,-1.0354061429792953,-0.02693272348197747,0.030366186495755534,-0.4543905660553868,-0.09713754216092732,-10.339112943157243
890000000,-0.9349374011539333,0.008113641342695647,0.06182233534880762,-0.3956553414279318,-0.012034992523459347,-10.256111871766784,-0.9719101098278071,-0.0184070044329678,0.06172280681805033,-0.38104574992867724,-0.06434074424515254,-10.300815705552363
900000000,-0.8228226266230432,-0.08945397701974975,0.17263428549235937,-0.566951179978978,-0.09798921770802953,-10.353706397996666,-0.9138181073844366,-0.0437531371120287,0.12869271633937213,-0.3877734808253747,-0.06585787331376292,-10.33698353838953
910000000,-0.7834905429075625,-0.026257814912444482,0.1006624352845619,-0.37887305226098456,-0.07061680062093299,-10.32205601675505,-0.8505287291845245,-0.055512379371467524,0.1659897009071197,-0.4478974899584482,-0.09010569944332021,-10.328246735128083
920000000,-0.8377311473980408,-0.020472185749273713,0.28346774850938006,-0.37024766703765,-0.031550967766849,-10.264155718783146,-0.8237998507468982,-0.04911308079494931,0.20402469418560026,-0.41306077351200415,-0.06113711313706414,-10.30424557500794
930000000,-0.7853492191259758,-0.061397122250511846,0.2571162885048688,-0.48446158776947656,-0.07314241512527571,-10.363868859736645,-0.7944796036940307,-0.049086336549117364,0.2127936992338233,-0.4146156228673332,-0.050367762855369425,-10.307332340731675
940000000,-0.739820329735032,0.0037515582794260937,0.2875726807253824,-0.41951545466697115,-0.024539905211656096,-10.367737275276063,-0.7464333097475542,-0.015168473486084785,0.25751564428097307,-0.4243997438238277,-0.03414885366177681,-10.310954032009697
950000000,-0.5680706831864948,0.012617562310888977,0.16629766713788616,-0.4689113971153168,-0.19463113688956102,-10.301505950943977,-0.6956626890207046,0.021471529808768944,0.24946896147971348,-0.4260806328546022,-0.08491226897011991,-10.272330171066795
960000000,-0.5985571606196953,0.11424680363205655,0.30675598007264526,-0.4670766198236264,-0.07322224889226871,-10.232943785405052,-0.6510625357005497,0.05608799372028834,0.2774707254899341,-0.4701941954476666,-0.07609151338628865,-10.280838265437843
970000000,-0.5955368745901087,-0.032888505363281605,0.30159063786842255,-0.40822403526054357,-0.11609500895663552,-10.16815467037534,-0.6080417920487933,0.02702727602628932,0.30055787154470426,-0.4444585819815264,-0.11022420387605704,-10.220047071239463
980000000,-0.48571401427869654,0.06785910807732556,0.330610565364431,-0.5907826371933523,-0.14444927809416785,-10.181776647820477,-0.5494535634747345,0.030612340838413576,0.3227809863747756,-0.48007176635667526,-0.09176777010754783,-10.186730608079499
990000000,-0.466386394915868,0.1711069778888469,0.329109651668811,-0.5793124081590638,-0.11651011327411989,-10.067974399860283,-0.4905833230059653,0.0806175208138265,0.3345991158550211,-0.5051638118671518,-0.09940148722022515,-10.103777543740721
